Time,Venue,Code,RaceNo,RunnerNo,RunnerName,Type,Market,Bookie,Odds
6/4/2025 21:19,REDCLIFFE,Harness,9,4,IM ALBY,CASH,Fixed Win,Sportsbet,1.9
6/4/2025 21:17,ROCKHAMPTON,Greyhounds,8,3,KING ETERNAL,CASH,Fixed Win,Tabtouch,9.5
6/4/2025 21:17,ROCKHAMPTON,Greyhounds,8,3,KING ETERNAL,CASH,Fixed Win,TAB,9
6/4/2025 21:17,ROCKHAMPTON,Greyhounds,8,3,KING ETERNAL,CASH,Fixed Win,PlayUp,10
6/4/2025 21:17,ROCKHAMPTON,Greyhounds,8,7,FARMOR CASUAL,CASH,Fixed Win,Sportsbet,11
6/4/2025 21:16,ROCKHAMPTON,Greyhounds,8,7,FARMOR CASUAL,CASH,Fixed Win,Tabtouch,13
6/4/2025 21:16,ROCKHAMPTON,Greyhounds,8,7,FARMOR CASUAL,CASH,Fixed Win,TAB,13
6/4/2025 21:16,ROCKHAMPTON,Greyhounds,8,7,FARMOR CASUAL,CASH,Fixed Win,PlayUp,13
6/4/2025 21:12,CANNINGTON,Greyhounds,3,2,FOUND THE BRAKE,CASH,Fixed Win,Tabtouch,12
6/4/2025 21:09,THE MEADOWS,Greyhounds,8,1,TEXAS PRESIDENT,CASH,Fixed Win,TAB,1.28
6/4/2025 21:01,CANNINGTON,Greyhounds,3,7,PAD UP OWEN,CASH,Fixed Win,Tabtouch,3
6/4/2025 21:01,CANNINGTON,Greyhounds,3,7,PAD UP OWEN,CASH,Fixed Win,TAB,2.9
6/4/2025 21:01,CANNINGTON,Greyhounds,3,7,PAD UP OWEN,CASH,Fixed Win,Sportsbet,3
6/4/2025 21:01,CANNINGTON,Greyhounds,3,7,PAD UP OWEN,CASH,Fixed Win,PlayUp,3
6/4/2025 20:52,CANNINGTON,Greyhounds,2,2,CLAIRE KEEPING,CASH,Fixed Win,Tabtouch,31
6/4/2025 20:52,CANNINGTON,Greyhounds,2,2,CLAIRE KEEPING,CASH,Fixed Win,TAB,31
6/4/2025 20:52,CANNINGTON,Greyhounds,2,2,CLAIRE KEEPING,CASH,Fixed Win,Sportsbet,31
6/4/2025 20:52,CANNINGTON,Greyhounds,2,2,CLAIRE KEEPING,CASH,Fixed Win,PlayUp,31
6/4/2025 20:49,REDCLIFFE,Harness,8,9,DONT FEAR FOR ME,CASH,Fixed Win,Tabtouch,9
6/4/2025 20:45,REDCLIFFE,Harness,8,3,SAMMYS SECRET,CASH,Fixed Win,Tabtouch,14
6/4/2025 20:45,REDCLIFFE,Harness,8,3,SAMMYS SECRET,CASH,Fixed Win,TAB,14
6/4/2025 20:45,REDCLIFFE,Harness,8,3,SAMMYS SECRET,CASH,Fixed Win,PlayUp,14
6/4/2025 20:44,REDCLIFFE,Harness,8,9,DONT FEAR FOR ME,CASH,Fixed Win,TAB,8
6/4/2025 20:44,REDCLIFFE,Harness,8,9,DONT FEAR FOR ME,CASH,Fixed Win,PlayUp,10
6/4/2025 20:44,REDCLIFFE,Harness,8,9,DONT FEAR FOR ME,CASH,Fixed Win,Sportsbet,11
6/4/2025 20:38,BATHURST,Harness,8,4,ZARAS SPECIAL,CASH,Fixed Win,TAB,7.5
6/4/2025 20:38,THE MEADOWS,Greyhounds,7,1,PACKHAM POWER,CASH,Fixed Win,Tabtouch,1.55
6/4/2025 20:38,THE MEADOWS,Greyhounds,7,1,PACKHAM POWER,CASH,Fixed Win,Sportsbet,1.55
6/4/2025 20:36,BATHURST,Harness,8,6,SHES SOME LEXY,CASH,Fixed Win,TAB,15
6/4/2025 20:34,BATHURST,Harness,8,2,FIFTY THREE STARS,CASH,Fixed Win,TAB,8
6/4/2025 20:33,CANNINGTON,Greyhounds,1,8,MISS MAKUTZ,CASH,Fixed Win,Tabtouch,19
6/4/2025 20:33,CANNINGTON,Greyhounds,1,8,MISS MAKUTZ,CASH,Fixed Win,TAB,18
6/4/2025 20:33,CANNINGTON,Greyhounds,1,8,MISS MAKUTZ,CASH,Fixed Win,Sportsbet,18
6/4/2025 20:33,CANNINGTON,Greyhounds,1,8,MISS MAKUTZ,CASH,Fixed Win,PlayUp,18
6/4/2025 20:33,CANNINGTON,Greyhounds,1,7,MAKUTZ,CASH,Fixed Win,TAB,18
6/4/2025 20:33,CANNINGTON,Greyhounds,1,7,MAKUTZ,CASH,Fixed Win,PlayUp,15
6/4/2025 20:31,ROCKHAMPTON,Greyhounds,6,7,SUNTORY POPPY,CASH,Fixed Win,Tabtouch,3.2
6/4/2025 20:31,ROCKHAMPTON,Greyhounds,6,7,SUNTORY POPPY,CASH,Fixed Win,TAB,3.3
6/4/2025 20:31,ROCKHAMPTON,Greyhounds,6,7,SUNTORY POPPY,CASH,Fixed Win,PlayUp,3.2
6/4/2025 20:30,BATHURST,Harness,8,1,ZACHARY SHANNON,CASH,Fixed Win,TAB,8.5
6/4/2025 20:24,BENDIGO,Harness,7,6,JETAWAY SAINT,CASH,Fixed Win,Sportsbet,12
6/4/2025 20:06,BATHURST,Harness,7,3,EMERGING DEAL,CASH,Fixed Win,Tabtouch,2.2
6/4/2025 20:06,BATHURST,Harness,7,3,EMERGING DEAL,CASH,Fixed Win,TAB,2.25
6/4/2025 20:06,BATHURST,Harness,7,3,EMERGING DEAL,CASH,Fixed Win,PlayUp,2.2
6/4/2025 20:05,BATHURST,Harness,7,6,CALM REASON,CASH,Fixed Win,Tabtouch,61
6/4/2025 20:04,BATHURST,Harness,7,6,CALM REASON,CASH,Fixed Win,TAB,41
6/4/2025 20:02,BATHURST,Harness,7,7,THERESHEWAS,CASH,Fixed Win,Sportsbet,21
6/4/2025 20:02,BATHURST,Harness,7,8,SECRET REASON,CASH,Fixed Win,PlayUp,91
6/4/2025 20:01,BATHURST,Harness,7,8,SECRET REASON,CASH,Fixed Win,Sportsbet,101
6/4/2025 20:00,BATHURST,Harness,7,6,CALM REASON,CASH,Fixed Win,Sportsbet,126
6/4/2025 19:55,WARRNAMBOOL,Greyhounds,5,2,DIVA'S ROSE,CASH,Fixed Win,TAB,10
6/4/2025 19:55,WARRNAMBOOL,Greyhounds,5,2,DIVA'S ROSE,CASH,Fixed Win,Sportsbet,9.5
6/4/2025 19:52,BENDIGO,Harness,6,3,IM IN STYLE,CASH,Fixed Win,TAB,15
6/4/2025 19:52,BENDIGO,Harness,6,3,IM IN STYLE,CASH,Fixed Win,Sportsbet,26
6/4/2025 19:52,BENDIGO,Harness,6,3,IM IN STYLE,CASH,Fixed Win,PlayUp,20
6/4/2025 19:50,BENDIGO,Harness,6,4,AT THE DISTANCE,CASH,Fixed Win,Tabtouch,17
6/4/2025 19:50,BENDIGO,Harness,6,4,AT THE DISTANCE,CASH,Fixed Win,TAB,23
6/4/2025 19:50,BENDIGO,Harness,6,4,AT THE DISTANCE,CASH,Fixed Win,Sportsbet,26
6/4/2025 19:50,BENDIGO,Harness,6,4,AT THE DISTANCE,CASH,Fixed Win,PlayUp,26
6/4/2025 19:47,REDCLIFFE,Harness,6,4,THE BLUE WREN,CASH,Fixed Win,TAB,2.7
6/4/2025 19:47,REDCLIFFE,Harness,6,4,THE BLUE WREN,CASH,Fixed Win,Sportsbet,2.6
6/4/2025 19:46,REDCLIFFE,Harness,6,4,THE BLUE WREN,CASH,Fixed Win,PlayUp,2.8
6/4/2025 19:45,REDCLIFFE,Harness,6,4,THE BLUE WREN,CASH,Fixed Win,Tabtouch,2.7
6/4/2025 19:40,THE MEADOWS,Greyhounds,4,4,HARVEY INTENTION,CASH,Fixed Win,TAB,17
6/4/2025 19:40,THE MEADOWS,Greyhounds,4,4,HARVEY INTENTION,CASH,Fixed Win,Tabtouch,20
6/4/2025 19:40,THE MEADOWS,Greyhounds,4,4,HARVEY INTENTION,CASH,Fixed Win,Sportsbet,23
6/4/2025 19:40,THE MEADOWS,Greyhounds,4,4,HARVEY INTENTION,CASH,Fixed Win,PlayUp,19
6/4/2025 19:37,BATHURST,Harness,6,4,HOOKED ON WINNING NZ,CASH,Fixed Win,TAB,4.4
6/4/2025 19:37,BATHURST,Harness,6,4,HOOKED ON WINNING NZ,CASH,Fixed Win,PlayUp,4.2
6/4/2025 19:37,THE MEADOWS,Greyhounds,4,5,DESTINY LANE,CASH,Fixed Win,Tabtouch,1.4
6/4/2025 19:37,THE MEADOWS,Greyhounds,4,5,DESTINY LANE,CASH,Fixed Win,TAB,1.4
6/4/2025 19:36,THE MEADOWS,Greyhounds,4,5,DESTINY LANE,CASH,Fixed Win,Sportsbet,1.4
6/4/2025 19:31,BATHURST,Harness,6,2,ALTA DOWNS,CASH,Fixed Win,TAB,61
6/4/2025 19:31,BATHURST,Harness,6,2,ALTA DOWNS,CASH,Fixed Win,Sportsbet,81
6/4/2025 19:23,BENDIGO,Harness,5,5,QUAKE PROOF,CASH,Fixed Win,TAB,41
6/4/2025 19:21,THE MEADOWS,Greyhounds,3,4,SHE'S INTENSE,CASH,Fixed Win,Tabtouch,1.4
6/4/2025 19:21,THE MEADOWS,Greyhounds,3,4,SHE'S INTENSE,CASH,Fixed Win,TAB,1.4
6/4/2025 19:21,THE MEADOWS,Greyhounds,3,4,SHE'S INTENSE,CASH,Fixed Win,Sportsbet,1.4
6/4/2025 19:21,THE MEADOWS,Greyhounds,3,4,SHE'S INTENSE,CASH,Fixed Win,PlayUp,1.4
6/4/2025 19:12,ROCKHAMPTON,Greyhounds,2,3,TIGHTROPE HENRY,CASH,Fixed Win,Tabtouch,14
6/4/2025 19:12,ROCKHAMPTON,Greyhounds,2,3,TIGHTROPE HENRY,CASH,Fixed Win,PlayUp,15
6/4/2025 19:12,ROCKHAMPTON,Greyhounds,2,8,BOULDER BEACH,CASH,Fixed Win,PlayUp,14
6/4/2025 19:12,ROCKHAMPTON,Greyhounds,2,3,TIGHTROPE HENRY,CASH,Fixed Win,TAB,15
6/4/2025 19:12,ROCKHAMPTON,Greyhounds,2,8,BOULDER BEACH,CASH,Fixed Win,TAB,14
6/4/2025 19:10,ROCKHAMPTON,Greyhounds,2,6,URGENT MESSAGE,CASH,Fixed Win,TAB,17
6/4/2025 19:10,ROCKHAMPTON,Greyhounds,2,6,URGENT MESSAGE,CASH,Fixed Win,PlayUp,21
6/4/2025 19:10,REDCLIFFE,Harness,5,3,CONNIES SPIRIT,CASH,Fixed Win,Tabtouch,20
6/4/2025 19:10,REDCLIFFE,Harness,5,3,CONNIES SPIRIT,CASH,Fixed Win,TAB,18
6/4/2025 19:10,REDCLIFFE,Harness,5,3,CONNIES SPIRIT,CASH,Fixed Win,PlayUp,21
6/4/2025 19:10,GUNNEDAH,Greyhounds,4,6,BEAU BUSH,CASH,Fixed Win,Tabtouch,4.8
6/4/2025 19:10,REDCLIFFE,Harness,5,3,CONNIES SPIRIT,CASH,Fixed Win,Sportsbet,22
6/4/2025 19:10,GUNNEDAH,Greyhounds,4,6,BEAU BUSH,CASH,Fixed Win,TAB,4.8
6/4/2025 19:10,GUNNEDAH,Greyhounds,4,6,BEAU BUSH,CASH,Fixed Win,PlayUp,4.8
6/4/2025 19:06,THE MEADOWS,Greyhounds,2,5,MARLI MOO,CASH,Fixed Win,TAB,41
6/4/2025 19:06,THE MEADOWS,Greyhounds,2,5,MARLI MOO,CASH,Fixed Win,PlayUp,34
6/4/2025 19:01,RICHMOND STRAIGHT,Greyhounds,1,8,VINTAGE FLAIR,CASH,Fixed Win,TAB,51
6/4/2025 19:01,RICHMOND STRAIGHT,Greyhounds,1,8,VINTAGE FLAIR,CASH,Fixed Win,Sportsbet,51
6/4/2025 19:01,RICHMOND STRAIGHT,Greyhounds,1,8,VINTAGE FLAIR,CASH,Fixed Win,PlayUp,51
6/4/2025 19:00,THE MEADOWS,Greyhounds,2,7,OLLIE REIKO,CASH,Fixed Win,TAB,31
6/4/2025 19:00,THE MEADOWS,Greyhounds,2,7,OLLIE REIKO,CASH,Fixed Win,Sportsbet,31
6/4/2025 19:00,THE MEADOWS,Greyhounds,2,7,OLLIE REIKO,CASH,Fixed Win,PlayUp,34
6/4/2025 18:51,ROCKHAMPTON,Greyhounds,1,7,FRANKY PICASSO,CASH,Fixed Win,Tabtouch,4.5
6/4/2025 18:51,ROCKHAMPTON,Greyhounds,1,7,FRANKY PICASSO,CASH,Fixed Win,TAB,4.4
6/4/2025 18:51,ROCKHAMPTON,Greyhounds,1,7,FRANKY PICASSO,CASH,Fixed Win,Sportsbet,4.6
6/4/2025 18:51,ROCKHAMPTON,Greyhounds,1,7,FRANKY PICASSO,CASH,Fixed Win,PlayUp,5
6/4/2025 18:50,ROCKHAMPTON,Greyhounds,1,4,HASSAN,CASH,Fixed Win,TAB,5.5
6/4/2025 18:50,ROCKHAMPTON,Greyhounds,1,4,HASSAN,CASH,Fixed Win,PlayUp,6
6/4/2025 18:46,GUNNEDAH,Greyhounds,3,4,BONNIE MAGGIE,CASH,Fixed Win,Tabtouch,41
6/4/2025 18:45,GUNNEDAH,Greyhounds,3,4,BONNIE MAGGIE,CASH,Fixed Win,TAB,41
6/4/2025 18:45,GUNNEDAH,Greyhounds,3,4,BONNIE MAGGIE,CASH,Fixed Win,Sportsbet,51
6/4/2025 18:45,GUNNEDAH,Greyhounds,3,4,BONNIE MAGGIE,CASH,Fixed Win,PlayUp,61
6/4/2025 18:44,THE MEADOWS,Greyhounds,1,4,JONI BLACK,CASH,Fixed Win,PlayUp,16
6/4/2025 18:43,THE MEADOWS,Greyhounds,1,4,JONI BLACK,CASH,Fixed Win,TAB,16
6/4/2025 18:43,THE MEADOWS,Greyhounds,1,3,ZIPPING KEPIL,CASH,Fixed Win,TAB,19
6/4/2025 18:41,REDCLIFFE,Harness,4,8,FOUR FEATHERS,CASH,Fixed Win,Tabtouch,10
6/4/2025 18:41,REDCLIFFE,Harness,4,8,FOUR FEATHERS,CASH,Fixed Win,Sportsbet,11
6/4/2025 18:41,THE MEADOWS,Greyhounds,1,1,LIGHTNING QUICK,CASH,Fixed Win,Tabtouch,4.8
6/4/2025 18:41,THE MEADOWS,Greyhounds,1,1,LIGHTNING QUICK,CASH,Fixed Win,TAB,4.8
6/4/2025 18:41,THE MEADOWS,Greyhounds,1,1,LIGHTNING QUICK,CASH,Fixed Win,PlayUp,5
6/4/2025 18:41,REDCLIFFE,Harness,4,9,ACCELERE NZ,CASH,Fixed Win,TAB,17
6/4/2025 18:34,BATHURST,Harness,4,4,HUNTER SHANNON,CASH,Fixed Win,Tabtouch,11
6/4/2025 18:33,BATHURST,Harness,4,4,HUNTER SHANNON,CASH,Fixed Win,Sportsbet,11
6/4/2025 18:33,BATHURST,Harness,4,4,HUNTER SHANNON,CASH,Fixed Win,PlayUp,12
6/4/2025 18:33,BATHURST,Harness,4,4,HUNTER SHANNON,CASH,Fixed Win,TAB,13
6/4/2025 18:33,BATHURST,Harness,4,5,BETTOR KEPPEL,CASH,Fixed Win,TAB,19
6/4/2025 18:32,BATHURST,Harness,4,9,BUSHY BEACH NZ,CASH,Fixed Win,TAB,19
6/4/2025 18:32,BATHURST,Harness,4,3,THREE RIVERS NZ,CASH,Fixed Win,TAB,41
6/4/2025 18:32,BATHURST,Harness,4,3,THREE RIVERS NZ,CASH,Fixed Win,Sportsbet,41
6/4/2025 18:32,BATHURST,Harness,4,3,THREE RIVERS NZ,CASH,Fixed Win,PlayUp,51
6/4/2025 18:28,GUNNEDAH,Greyhounds,2,5,RUNNING STREAM,CASH,Fixed Win,Tabtouch,23
6/4/2025 18:28,GUNNEDAH,Greyhounds,2,5,RUNNING STREAM,CASH,Fixed Win,TAB,23
6/4/2025 18:28,GUNNEDAH,Greyhounds,2,5,RUNNING STREAM,CASH,Fixed Win,Sportsbet,23
6/4/2025 18:28,GUNNEDAH,Greyhounds,2,5,RUNNING STREAM,CASH,Fixed Win,PlayUp,26
6/4/2025 18:28,GUNNEDAH,Greyhounds,2,7,ICY ELSA,CASH,Fixed Win,Tabtouch,13
6/4/2025 18:28,GUNNEDAH,Greyhounds,2,7,ICY ELSA,CASH,Fixed Win,TAB,12
6/4/2025 18:28,GUNNEDAH,Greyhounds,2,7,ICY ELSA,CASH,Fixed Win,Sportsbet,12
6/4/2025 18:28,GUNNEDAH,Greyhounds,2,7,ICY ELSA,CASH,Fixed Win,PlayUp,13
6/4/2025 18:23,ALBION PARK,Greyhounds,12,1,WAY STAR,CASH,Fixed Win,Tabtouch,1.6
6/4/2025 18:23,ALBION PARK,Greyhounds,12,1,WAY STAR,CASH,Fixed Win,Sportsbet,1.55
6/4/2025 18:23,ALBION PARK,Greyhounds,12,1,WAY STAR,CASH,Fixed Win,PlayUp,1.65
6/4/2025 18:22,ALBION PARK,Greyhounds,12,1,WAY STAR,CASH,Fixed Win,TAB,1.7
6/4/2025 18:16,REDCLIFFE,Harness,3,1,SHEEZ GOT TORQUE,CASH,Fixed Win,Tabtouch,5.5
6/4/2025 18:16,REDCLIFFE,Harness,3,1,SHEEZ GOT TORQUE,CASH,Fixed Win,TAB,5.5
6/4/2025 18:16,REDCLIFFE,Harness,3,1,SHEEZ GOT TORQUE,CASH,Fixed Win,Sportsbet,5.5
6/4/2025 18:16,REDCLIFFE,Harness,3,1,SHEEZ GOT TORQUE,CASH,Fixed Win,PlayUp,5.5
6/4/2025 18:16,REDCLIFFE,Harness,3,4,MILLIEWOOD,CASH,Fixed Win,TAB,8
6/4/2025 18:15,REDCLIFFE,Harness,3,5,IDEAL DESIRE,CASH,Fixed Win,TAB,23
6/4/2025 18:12,TEMORA,Greyhounds,11,4,RUN BINDI RUN,CASH,Fixed Win,Tabtouch,3.9
6/4/2025 18:12,TEMORA,Greyhounds,11,4,RUN BINDI RUN,CASH,Fixed Win,TAB,3.8
6/4/2025 18:12,TEMORA,Greyhounds,11,4,RUN BINDI RUN,CASH,Fixed Win,Sportsbet,3.8
6/4/2025 18:12,TEMORA,Greyhounds,11,4,RUN BINDI RUN,CASH,Fixed Win,PlayUp,3.9
6/4/2025 18:08,GUNNEDAH,Greyhounds,1,2,GAGAN MICAH,CASH,Fixed Win,TAB,5
6/4/2025 18:08,GUNNEDAH,Greyhounds,1,2,GAGAN MICAH,CASH,Fixed Win,Sportsbet,5.5
6/4/2025 18:08,GUNNEDAH,Greyhounds,1,2,GAGAN MICAH,CASH,Fixed Win,PlayUp,5.5
6/4/2025 18:08,GUNNEDAH,Greyhounds,1,3,ALL ABOUT PIPER,CASH,Fixed Win,Sportsbet,51
6/4/2025 18:08,GUNNEDAH,Greyhounds,1,3,ALL ABOUT PIPER,CASH,Fixed Win,Tabtouch,61
6/4/2025 18:08,GUNNEDAH,Greyhounds,1,3,ALL ABOUT PIPER,CASH,Fixed Win,PlayUp,81
6/4/2025 18:08,BATHURST,Harness,3,2,STUDLEIGH MELISE,CASH,Fixed Win,TAB,31
6/4/2025 18:08,GUNNEDAH,Greyhounds,1,3,ALL ABOUT PIPER,CASH,Fixed Win,TAB,81
6/4/2025 18:07,GUNNEDAH,Greyhounds,1,5,DELICATE ROSE,CASH,Fixed Win,Tabtouch,7.5
6/4/2025 18:07,GUNNEDAH,Greyhounds,1,5,DELICATE ROSE,CASH,Fixed Win,TAB,7
6/4/2025 18:07,GUNNEDAH,Greyhounds,1,5,DELICATE ROSE,CASH,Fixed Win,Sportsbet,7.5
6/4/2025 18:07,GUNNEDAH,Greyhounds,1,5,DELICATE ROSE,CASH,Fixed Win,PlayUp,7.5
6/4/2025 18:06,BATHURST,Harness,3,6,IM DESIRABLE,CASH,Fixed Win,Tabtouch,61
6/4/2025 18:06,BATHURST,Harness,3,6,IM DESIRABLE,CASH,Fixed Win,PlayUp,81
6/4/2025 18:06,BATHURST,Harness,3,6,IM DESIRABLE,CASH,Fixed Win,TAB,61
6/4/2025 18:06,BATHURST,Harness,3,6,IM DESIRABLE,CASH,Fixed Win,Sportsbet,101
6/4/2025 18:06,BATHURST,Harness,3,4,JAYJAYBENNY,CASH,Fixed Win,Sportsbet,8.5
6/4/2025 18:05,BATHURST,Harness,3,9,VAMOS,CASH,Fixed Win,Tabtouch,18
6/4/2025 18:05,BATHURST,Harness,3,9,VAMOS,CASH,Fixed Win,TAB,18
6/4/2025 18:05,BATHURST,Harness,3,9,VAMOS,CASH,Fixed Win,Sportsbet,20
6/4/2025 18:05,BATHURST,Harness,3,9,VAMOS,CASH,Fixed Win,PlayUp,19
6/4/2025 17:55,BENDIGO,Harness,2,4,SALSBOY,CASH,Fixed Win,Tabtouch,2.6
6/4/2025 17:54,BENDIGO,Harness,2,4,SALSBOY,CASH,Fixed Win,TAB,2.6
6/4/2025 17:54,BENDIGO,Harness,2,4,SALSBOY,CASH,Fixed Win,Sportsbet,2.8
6/4/2025 17:54,BENDIGO,Harness,2,4,SALSBOY,CASH,Fixed Win,PlayUp,2.9
6/4/2025 17:52,BENDIGO,Harness,2,5,TREACHEROUSTIMES,CASH,Fixed Win,TAB,10
6/4/2025 17:52,BENDIGO,Harness,2,2,MURIEL,CASH,Fixed Win,TAB,19
6/4/2025 17:51,BENDIGO,Harness,2,3,ROYAL EDARD,CASH,Fixed Win,TAB,34
6/4/2025 17:47,REDCLIFFE,Harness,2,5,SCRUFFY NZ,CASH,Fixed Win,TAB,9
6/4/2025 17:45,REDCLIFFE,Harness,2,8,HASTY BID,CASH,Fixed Win,Sportsbet,3.6
6/4/2025 17:43,REDCLIFFE,Harness,2,8,HASTY BID,CASH,Fixed Win,Tabtouch,3
6/4/2025 17:43,REDCLIFFE,Harness,2,8,HASTY BID,CASH,Fixed Win,PlayUp,3.7
6/4/2025 17:36,BATHURST,Harness,2,5,TREACHEROUS BELLE,CASH,Fixed Win,Tabtouch,1.75
6/4/2025 17:35,BATHURST,Harness,2,5,TREACHEROUS BELLE,CASH,Fixed Win,Sportsbet,1.75
6/4/2025 17:35,BATHURST,Harness,2,5,TREACHEROUS BELLE,CASH,Fixed Win,PlayUp,1.8
6/4/2025 17:28,ALBION PARK,Greyhounds,9,5,GO PEDRO,CASH,Fixed Win,Tabtouch,14
6/4/2025 17:28,ALBION PARK,Greyhounds,9,5,GO PEDRO,CASH,Fixed Win,TAB,14
6/4/2025 17:28,ALBION PARK,Greyhounds,9,5,GO PEDRO,CASH,Fixed Win,PlayUp,17
6/4/2025 17:25,BENDIGO,Greyhounds,11,3,HARD COMPASS,CASH,Fixed Win,Tabtouch,2.9
6/4/2025 17:25,BENDIGO,Greyhounds,11,3,HARD COMPASS,CASH,Fixed Win,TAB,2.8
6/4/2025 17:25,BENDIGO,Greyhounds,11,3,HARD COMPASS,CASH,Fixed Win,PlayUp,3
6/4/2025 17:12,REDCLIFFE,Harness,1,3,XPRESS PARTY,CASH,Fixed Win,PlayUp,1.5
6/4/2025 17:12,REDCLIFFE,Harness,1,3,XPRESS PARTY,CASH,Fixed Win,Sportsbet,1.6
6/4/2025 17:10,REDCLIFFE,Harness,1,3,XPRESS PARTY,CASH,Fixed Win,TAB,1.8
6/4/2025 17:08,BENDIGO,Greyhounds,10,3,HIGHLAND JILL,CASH,Fixed Win,PlayUp,12
6/4/2025 17:02,BATHURST,Harness,1,10,SATELLITE SIMBA,CASH,Fixed Win,Tabtouch,81
6/4/2025 17:02,TEMORA,Greyhounds,7,8,LONE SHARK,CASH,Fixed Win,PlayUp,7
6/4/2025 17:01,BATHURST,Harness,1,10,SATELLITE SIMBA,CASH,Fixed Win,Sportsbet,151
6/4/2025 17:01,TEMORA,Greyhounds,7,2,SHIRALEE,CASH,Fixed Win,PlayUp,5.5
6/4/2025 17:00,TEMORA,Greyhounds,7,4,ASTON PAYCHECK,CASH,Fixed Win,TAB,15
6/4/2025 17:00,TEMORA,Greyhounds,7,4,ASTON PAYCHECK,CASH,Fixed Win,PlayUp,15
6/4/2025 17:00,BATHURST,Harness,1,6,BOHEMIAN BRAWLER,CASH,Fixed Win,Sportsbet,7
6/4/2025 17:00,BATHURST,Harness,1,5,INTRUSION,CASH,Fixed Win,TAB,10
6/4/2025 16:58,BATHURST,Harness,1,7,NOSAER,CASH,Fixed Win,Tabtouch,17
6/4/2025 16:58,BATHURST,Harness,1,7,NOSAER,CASH,Fixed Win,Sportsbet,21
6/4/2025 16:58,BATHURST,Harness,1,7,NOSAER,CASH,Fixed Win,PlayUp,21
6/4/2025 16:44,MARYBOROUGH,Harness,7,13,PICK UP ELVIS,CASH,Fixed Win,Tabtouch,1.55
6/4/2025 16:44,MARYBOROUGH,Harness,7,13,PICK UP ELVIS,CASH,Fixed Win,TAB,1.55
6/4/2025 16:44,MARYBOROUGH,Harness,7,13,PICK UP ELVIS,CASH,Fixed Win,Sportsbet,1.65
6/4/2025 16:44,MARYBOROUGH,Harness,7,13,PICK UP ELVIS,CASH,Fixed Win,PlayUp,1.7
6/4/2025 15:53,BENDIGO,Greyhounds,6,3,MCIVOR OLLY,CASH,Fixed Win,Tabtouch,3.2
6/4/2025 15:53,BENDIGO,Greyhounds,6,3,MCIVOR OLLY,CASH,Fixed Win,TAB,3.2
6/4/2025 15:53,BENDIGO,Greyhounds,6,3,MCIVOR OLLY,CASH,Fixed Win,PlayUp,3.4
6/4/2025 15:40,ALBION PARK,Greyhounds,3,7,BLUE SERENADE,CASH,Fixed Win,Tabtouch,2.05
6/4/2025 15:40,ALBION PARK,Greyhounds,3,7,BLUE SERENADE,CASH,Fixed Win,PlayUp,2.1
6/4/2025 15:35,MARYBOROUGH,Harness,5,8,KARBINE,CASH,Fixed Win,TAB,15
6/4/2025 15:34,MARYBOROUGH,Harness,5,10,KYVALLEY JAGGER,CASH,Fixed Win,Sportsbet,19
6/4/2025 15:33,MARYBOROUGH,Harness,5,10,KYVALLEY JAGGER,CASH,Fixed Win,Tabtouch,20
6/4/2025 15:31,MARYBOROUGH,Harness,5,6,ULTIMATE TESS,CASH,Fixed Win,TAB,6.5
6/4/2025 15:30,MARYBOROUGH,Harness,5,3,SHES SKY HIGH,CASH,Fixed Win,Tabtouch,3.5
6/4/2025 15:29,MARYBOROUGH,Harness,5,13,TELLA SHES DREAMIN,CASH,Fixed Win,Tabtouch,31
6/4/2025 15:29,MARYBOROUGH,Harness,5,13,TELLA SHES DREAMIN,CASH,Fixed Win,TAB,41
6/4/2025 15:29,MARYBOROUGH,Harness,5,13,TELLA SHES DREAMIN,CASH,Fixed Win,Sportsbet,51
6/4/2025 15:29,MARYBOROUGH,Harness,5,13,TELLA SHES DREAMIN,CASH,Fixed Win,PlayUp,51
6/4/2025 15:29,MARYBOROUGH,Harness,5,10,KYVALLEY JAGGER,CASH,Fixed Win,PlayUp,23
6/4/2025 15:29,MARYBOROUGH,Harness,5,10,KYVALLEY JAGGER,CASH,Fixed Win,TAB,26
6/4/2025 15:23,MARYBOROUGH,Harness,5,3,SHES SKY HIGH,CASH,Fixed Win,TAB,3.5
6/4/2025 15:23,MARYBOROUGH,Harness,5,3,SHES SKY HIGH,CASH,Fixed Win,PlayUp,3.8
6/4/2025 15:23,MARYBOROUGH,Harness,5,3,SHES SKY HIGH,CASH,Fixed Win,Sportsbet,4
6/4/2025 15:21,ALBION PARK,Greyhounds,2,5,BRODIE AND ME,CASH,Fixed Win,Tabtouch,19
6/4/2025 15:21,ALBION PARK,Greyhounds,2,5,BRODIE AND ME,CASH,Fixed Win,TAB,19
6/4/2025 15:20,ALBION PARK,Greyhounds,2,5,BRODIE AND ME,CASH,Fixed Win,Sportsbet,27
6/4/2025 15:20,ALBION PARK,Greyhounds,2,5,BRODIE AND ME,CASH,Fixed Win,PlayUp,26
6/4/2025 14:53,BENDIGO,Greyhounds,3,4,MINI MINION,CASH,Fixed Win,Tabtouch,13
6/4/2025 14:53,BENDIGO,Greyhounds,3,4,MINI MINION,CASH,Fixed Win,TAB,14
6/4/2025 14:53,BENDIGO,Greyhounds,3,4,MINI MINION,CASH,Fixed Win,PlayUp,15
